video_id,instance_id,bbox,fps,frame_start,frame_end,url,word,class_id
56844,9,"[146, 19, 549, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1546575217.9786.mp4,TALL,48
56845,10,"[112, 0, 516, 480]",25,1,-1,https://www.handspeak.com/word/t/tall.mp4,TALL,48
66591,11,"[163, 10, 468, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TA/TALL_1-1174.mp4,TALL,48
56846,12,"[35, 0, 220, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/14/14373.mp4,TALL,48
66592,13,"[135, 19, 462, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TA/TALL_2-411.mp4,TALL,48
56837,14,"[64, 0, 264, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/50853.mp4,TALL,48
67278,15,"[98, 10, 387, 360]",25,1,-1,https://youtu.be/qk-or6jz0Hk,TALL,48
67279,16,"[86, 14, 377, 360]",25,1,-1,https://youtu.be/sT8fYiXBtZE,TALL,48
56848,18,"[65, 10, 211, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/8/8777.mp4,TALL,48
56849,19,"[159, 15, 910, 720]",25,1,-1,https://www.youtube.com/watch?v=3FdpwAJlbaU,TALL,48
56850,20,"[128, 22, 938, 720]",25,1,-1,https://www.youtube.com/watch?v=orl2KrOMEIQ,TALL,48
63191,0,"[0, 0, 360, 240]",25,2112,2158,https://www.youtube.com/watch?v=A5dihMAjeTE,WHITE,49
69533,1,"[366, 40, 875, 720]",25,1,-1,http://aslbricks.org/New/ASL-Videos/white.mp4,WHITE,49
68622,2,"[337, 4, 904, 720]",25,1,44,https://www.youtube.com/watch?v=kddq0oAgBS0,WHITE,49
68182,3,"[214, 0, 603, 480]",25,1,-1,https://www.youtube.com/watch?v=TomJbyh-XVY,WHITE,49
70245,4,"[160, 43, 395, 360]",25,1285,1384,https://www.youtube.com/watch?v=WprUBqi3iBc,WHITE,49
63204,5,"[745, 44, 1532, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20White-PWGruSSI30c.mp4,WHITE,49
63205,6,"[109, 5, 519, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1468928266.3449.mp4,WHITE,49
63206,7,"[112, 0, 497, 480]",25,1,-1,https://www.handspeak.com/word/w/white.mp4,WHITE,49
63207,8,"[82, 14, 226, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/7/7061.mp4,WHITE,49
63208,9,"[73, 13, 224, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/7/7064.mp4,WHITE,49
63209,10,"[358, 71, 886, 720]",25,1,-1,https://www.youtube.com/watch?v=0FYsztUQnUM,WHITE,49
63200,11,"[28, 0, 290, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/50906.mp4,WHITE,49
63210,12,"[322, 11, 920, 720]",25,1,-1,https://www.youtube.com/watch?v=O6-OsGXF0Uw,WHITE,49
63211,13,"[331, 35, 934, 720]",25,1,-1,https://www.youtube.com/watch?v=uLjkLwFvFtw,WHITE,49
63212,14,"[334, 46, 929, 720]",25,1,-1,https://www.youtube.com/watch?v=v8h6mw4zGys,WHITE,49
63213,15,"[35, 21, 212, 240]",25,1,-1,http://www.aslpro.com/main/w/white.swf,WHITE,49
63214,16,"[183, 52, 544, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/white.mp4,WHITE,49
63201,17,"[237, 13, 537, 414]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/white.mp4,WHITE,49
63202,18,"[410, 57, 816, 720]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/white-person.mp4,WHITE,49
63203,19,"[640, 39, 1468, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20White-75OHf34DQXk.mp4,WHITE,49
